"","Year","Province","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP"
"1374","2015","北京","华北电力大学(北京)","文科","11","7875",NA,NA,"2133083"
"1375","2015","北京","清华大学","文科","4","10","97.8","0.968798751950078","2133083"
"1376","2015","北京","北京体育大学","文科","9","10471",NA,"0.0335413416536661","2133083"
"1377","2015","北京","北京交通大学","文科","7","2882","65.44","0.0658346333853354","2133083"
"1378","2015","北京","清华大学","理科","60","106","97.8","0.968798751950078","2133083"
"1379","2015","北京","北京理工大学","理科","76","8936","67.33","0.0801872074882995","2133083"
"1380","2015","北京","中国地质大学(武汉)","文科","11","9254",NA,NA,"2133083"
"1381","2015","北京","北京体育大学","理科","12","46701",NA,"0.0335413416536661","2133083"
"1382","2015","北京","北京化工大学","理科","72","24603","64.57",NA,"2133083"
"1383","2015","北京","北京工业大学","文科","4","8084","63.97","0.0400936037441498","2133083"
"1384","2015","北京","中国农业大学","理科","49","14352","68.46","0.12386895475819","2133083"
"1385","2015","北京","中国人民大学","文科","44","175","78.71","0.553822152886115","2133083"
"1386","2015","北京","中国石油大学(北京)","文科","4","7984",NA,NA,"2133083"
"1387","2015","北京","北京第二外国语学院","理科","18","22372",NA,NA,"2133083"
"1388","2015","北京","中国地质大学(武汉)","理科","88","32359",NA,NA,"2133083"
"1389","2015","北京","中国人民大学","理科","48","667","78.71","0.553822152886115","2133083"
"1390","2015","北京","北京语言大学","文科","14","3504","61.98",NA,"2133083"
"1391","2015","北京","北京师范大学","理科","20","2800","74.35","0.274570982839314","2133083"
"1392","2015","北京","中国传媒大学(中外合作办学专业)","文科","13","15125",NA,NA,"2133083"
"1393","2015","北京","北京科技大学","理科","58","13927","66.45","0.0497659906396256","2133083"
"1394","2015","北京","北京理工大学","文科","8","3338","67.33","0.0801872074882995","2133083"
"1395","2015","北京","北京电影学院","文科","2","4476",NA,"0.132293291731669","2133083"
"1396","2015","北京","北京邮电大学","理科","96","12808","64.26","0.0566302652106084","2133083"
"1397","2015","北京","北京外国语大学","理科","8","2802","62.77","0.0458658346333853","2133083"
"1398","2015","北京","北京工业大学","理科","13","31867","63.97","0.0400936037441498","2133083"
"1399","2015","北京","北京中医药大学","理科","17","24215","63.31","0.034009360374415","2133083"
"1400","2015","北京","北京大学","理科","20","66","100","1","2133083"
"1401","2015","北京","北京第二外国语学院","文科","13","4655",NA,NA,"2133083"
"1402","2015","北京","北京科技大学","文科","1","3875","66.45","0.0497659906396256","2133083"
"1403","2015","北京","中国政法大学","文科","56","1740","64.35","0.193447737909516","2133083"
"1404","2015","北京","北京师范大学","文科","10","620","74.35","0.274570982839314","2133083"
"1405","2015","北京","中国政法大学","理科","49","7930","64.35","0.193447737909516","2133083"
"1406","2015","北京","中国矿业大学(北京)","理科","20","44197",NA,NA,"2133083"
"1407","2015","北京","中国农业大学","文科","8","9769","68.46","0.12386895475819","2133083"
"1408","2015","北京","北京化工大学","文科","13","9801","64.57",NA,"2133083"
"1409","2015","北京","对外经济贸易大学","理科","49","2713","63.09","0.049609984399376","2133083"
"1410","2015","北京","对外经济贸易大学","文科","32","891","63.09","0.049609984399376","2133083"
"1411","2015","北京","中央财经大学","理科","75","3661","63.4","0.18408736349454","2133083"
"1412","2015","北京","北京林业大学","文科","18","7123","64.48",NA,"2133083"
"1413","2015","北京","北京邮电大学(宏福校区)","理科","28","24551",NA,NA,"2133083"
"1414","2015","北京","中央民族大学","文科","10","4418","63.87","0.0447737909516381","2133083"
"1415","2015","北京","中央民族大学","理科","8","22102","63.87","0.0447737909516381","2133083"
"1416","2015","北京","北京大学医学部","理科","21","393",NA,NA,"2133083"
"1417","2015","北京","中央财经大学","文科","29","1644","63.4","0.18408736349454","2133083"
"1418","2015","北京","中国传媒大学(中外合作办学专业)","理科","7","27480",NA,NA,"2133083"
"1419","2015","吉林","吉林大学","理科","254","19053","76.03","0.10015600624025","1380381"
"1420","2015","吉林","吉林大学","文科","41","4324","76.03","0.10015600624025","1380381"
"1421","2015","吉林","东北师范大学","文科","17","11435","66.34","0.0453978159126365","1380381"
"1422","2015","吉林","东北师范大学","理科","25","40295","66.34","0.0453978159126365","1380381"
"1423","2015","吉林","延边大学","理科","8",NA,"62.62",NA,"1380381"
"1424","2015","吉林","延边大学","文科","2","-","62.62",NA,"1380381"
"1425","2015","吉林","长春理工大学","理科","150",NA,"62.33",NA,"1380381"
"1426","2015","四川","电子科技大学(沙河校区)","理科","55","16462",NA,NA,"2853666"
"1427","2015","四川","成都理工大学","理科","64",NA,"62.37",NA,"2853666"
"1428","2015","四川","西南交通大学","文科","17","8129","64.73",NA,"2853666"
"1429","2015","四川","西南交通大学","理科","121","19107","64.73",NA,"2853666"
"1430","2015","四川","四川大学","文科","13","2654","74.05","0.126989079563183","2853666"
"1431","2015","四川","四川大学","理科","107","10464","74.05","0.126989079563183","2853666"
"1432","2015","四川","四川农业大学","理科","10",NA,"62.96",NA,"2853666"
"1433","2015","四川","西南财经大学(中外合作办学专业)","文科","6","5081",NA,NA,"2853666"
"1434","2015","四川","电子科技大学","理科","135","11191","65.89","0.0569422776911076","2853666"
"1435","2015","四川","西南财经大学(中外合作办学专业)","理科","8","27364",NA,NA,"2853666"
"1436","2015","四川","西南政法大学(中外合作办学专业)","理科","4","19926",NA,NA,"2853666"
"1437","2015","四川","成都理工大学","文科","36","-","62.37",NA,"2853666"
"1438","2015","四川","西南政法大学(中外合作办学专业)","文科","6","4827",NA,NA,"2853666"
"1439","2015","四川","西南财经大学","理科","48","9156","63.39","0.0541341653666147","2853666"
"1440","2015","四川","西南财经大学","文科","26","3682","63.39","0.0541341653666147","2853666"
"1441","2015","复旦","复旦大学医学院","理科","5","326",NA,NA,NA
"1442","2015","天津","天津大学","理科","57","9347","70.03","0.0845553822152886","1572247"
"1443","2015","天津","南开大学","文科","27","1576","72.67","0.171606864274571","1572247"
"1444","2015","天津","南开大学","理科","53","2621","72.67","0.171606864274571","1572247"
"1445","2015","天津","天津财经大学","文科","20","9808","61.97",NA,"1572247"
"1446","2015","天津","天津财经大学","理科","30","23874","61.97",NA,"1572247"
"1447","2015","安徽","合肥工业大学(宣城校区)","理科","64","48868",NA,NA,"2084875"
"1448","2015","安徽","安徽大学","理科","25","34909","63.46","0.0410296411856474","2084875"
"1449","2015","安徽","合肥工业大学","理科","90","28228","64.31",NA,"2084875"
"1450","2015","安徽","中国科学技术大学","理科","30","771","72.98","0.111076443057722","2084875"
"1451","2015","安徽","安徽医科大学","理科","8",NA,"62.24",NA,"2084875"
"1452","2015","安徽","安徽大学","文科","20","13096","63.46","0.0410296411856474","2084875"
"1453","2015","山东","山东大学","理科","99","14393","72.58","0.150546021840874","5942659"
"1454","2015","山东","山东大学威海分校","文科","22","8623",NA,NA,"5942659"
"1455","2015","山东","中国海洋大学","文科","28","5747","65.24","0.040405616224649","5942659"
"1456","2015","山东","中国海洋大学","理科","114","21781","65.24","0.040405616224649","5942659"
"1457","2015","山东","山东大学威海分校","理科","62","30960",NA,NA,"5942659"
"1458","2015","山东","济南大学","理科","100",NA,"61.92",NA,"5942659"
"1459","2015","山东","中国石油大学(华东)","理科","60","40128",NA,NA,"5942659"
"1460","2015","山东","哈尔滨工业大学(威海)","理科","42","19560",NA,NA,"5942659"
"1461","2015","山东","山东大学","文科","37","3738","72.58","0.150546021840874","5942659"
"1462","2015","山西","中北大学","理科","94",NA,"62.49",NA,"1275944"
"1463","2015","山西","中北大学","文科","6","-","62.49",NA,"1275944"
"1464","2015","山西","太原理工大学","理科","30","48107","63.48",NA,"1275944"
"1465","2015","广东","华南师范大学(中外合作办学专业)","理科","20","47190",NA,NA,"6779224"
"1466","2015","广东","中山大学","理科","2656","6000","75.33","0.273010920436817","6779224"
"1467","2015","广东","广州医科大学","文科","137","-","61.91",NA,"6779224"
"1468","2015","广东","广东外语外贸大学","文科","2089","10469","61.97",NA,"6779224"
"1469","2015","广东","广州大学","文科","2147","14802","62.08","0.0550702028081123","6779224"
"1470","2015","广东","华南农业大学","文科","1354","13135","63.52","0.0360374414976599","6779224"
"1471","2015","广东","广东医学院","理科","688",NA,NA,NA,"6779224"
"1472","2015","广东","广东外语外贸大学","理科","1858","22426","61.97",NA,"6779224"
"1473","2015","广东","广州大学","理科","3228","45768","62.08","0.0550702028081123","6779224"
"1474","2015","广东","广州医科大学","理科","1288","42534","61.91",NA,"6779224"
"1475","2015","广东","广州中医药大学","理科","1299",NA,"62.59",NA,"6779224"
"1476","2015","广东","中山大学","文科","862","1761","75.33","0.273010920436817","6779224"
"1477","2015","广东","华南农业大学","理科","4996","46817","63.52","0.0360374414976599","6779224"
"1478","2015","广东","汕头大学","文科","300","9258","62.05",NA,"6779224"
"1479","2015","广东","华南师范大学","文科","1171","8900","64.09","0.0550702028081123","6779224"
"1480","2015","广东","中国地质大学(武汉)","文科","11","9254",NA,NA,"6779224"
"1481","2015","广东","广东工业大学","理科","6792","45811","61.98",NA,"6779224"
"1482","2015","广东","广州中医药大学","文科","463","-","62.59",NA,"6779224"
"1483","2015","广东","南方医科大学","文科","50","12471","63.23",NA,"6779224"
"1484","2015","广东","华南师范大学","理科","1779","24516","64.09","0.0550702028081123","6779224"
"1485","2015","广东","华南师范大学(中外合作办学专业)","文科","20","-",NA,NA,"6779224"
"1486","2015","广东","暨南大学","文科","697","4706","64.67","0.0812792511700468","6779224"
"1487","2015","广东","华南理工大学","文科","182","2863","68.38","0.0895475819032761","6779224"
"1488","2015","广东","暨南大学","理科","1419","11966","64.67","0.0812792511700468","6779224"
"1489","2015","广东","汕头大学","理科","657","27199","62.05",NA,"6779224"
"1490","2015","广东","深圳大学","理科","2017","19532","63.37","0.0647425897035881","6779224"
"1491","2015","广东","广东工业大学","文科","832","-","61.98",NA,"6779224"
"1492","2015","广东","南方医科大学","理科","1522","35527","63.23",NA,"6779224"
"1493","2015","广东","深圳大学","文科","422","5558","63.37","0.0647425897035881","6779224"
"1494","2015","广东","华南理工大学","理科","2657","8845","68.38","0.0895475819032761","6779224"
"1495","2015","广东","广东海洋大学","理科","1311",NA,NA,NA,"6779224"
"1496","2015","广东","中国地质大学(武汉)","理科","88","32359",NA,NA,"6779224"
"1497","2015","广东","汕头大学(汕头大学医学院)","理科","240","28249",NA,NA,"6779224"
"1498","2015","广西","广西医科大学","理科","15","40446","61.87",NA,"1567297"
"1499","2015","广西","广西大学","理科","14","43528","63.35",NA,"1567297"
"1500","2015","广西","广西大学","文科","6","14075","63.35",NA,"1567297"
"1501","2015","新疆","新疆医科大学","理科","1","37500","61.83",NA,"926410"
"1502","2015","新疆","新疆大学","文科","2","-","63.47",NA,"926410"
"1503","2015","武汉","中国地质大学(武汉)","文科","11","9254",NA,NA,NA
"1504","2015","武汉","中国地质大学(武汉)","理科","88","32359",NA,NA,NA
"1505","2015","江苏","苏州大学","理科","34","19180","65.14","0.0566302652106084","6508832"
"1506","2015","江苏","江苏大学","理科","42","44964","62.96",NA,"6508832"
"1507","2015","江苏","河海大学","文科","12","10855","64.85",NA,"6508832"
"1508","2015","江苏","南京农业大学","理科","77","42267","65.37",NA,"6508832"
"1509","2015","江苏","河海大学","理科","106","25137","64.85",NA,"6508832"
"1510","2015","江苏","南京工业大学","理科","30","42304","63.14",NA,"6508832"
"1511","2015","江苏","南京工业大学","文科","10","-","63.14",NA,"6508832"
"1512","2015","江苏","江南大学","理科","53","28511","63.78",NA,"6508832"
"1513","2015","江苏","中国药科大学","理科","24","21301","62.81",NA,"6508832"
"1514","2015","江苏","中国药科大学","文科","2","9108","62.81",NA,"6508832"
"1515","2015","江苏","南京信息工程大学","文科","4","-","61.96",NA,"6508832"
"1516","2015","江苏","中国矿业大学","理科","118","43399","66.79","0.0354134165366615","6508832"
"1517","2015","江苏","南京信息工程大学","理科","26","44908","61.96",NA,"6508832"
"1518","2015","江苏","南京师范大学","理科","5","32620","65.1","0.0636505460218409","6508832"
"1519","2015","江苏","东南大学","理科","67","7680","69.69","0.0962558502340094","6508832"
"1520","2015","江苏","南京农业大学","文科","10","10668","65.37",NA,"6508832"
"1521","2015","江苏","南京大学","理科","75","919","78.3","0.195007800312012","6508832"
"1522","2015","江苏","南京邮电大学","理科","109","30494","62.12",NA,"6508832"
"1523","2015","江苏","南京林业大学","理科","80",NA,"62.41",NA,"6508832"
"1524","2015","江苏","南京理工大学","理科","55","15654","65.22","0.0321372854914197","6508832"
"1525","2015","江苏","苏州大学","文科","12","3829","65.14","0.0566302652106084","6508832"
"1526","2015","江苏","南京航空航天大学","理科","67","14614","64.85","0.0360374414976599","6508832"
"1527","2015","江苏","中国矿业大学","文科","9","13713","66.79","0.0354134165366615","6508832"
"1528","2015","江苏","南京林业大学","文科","30","-","62.41",NA,"6508832"
"1529","2015","江苏","南京大学","文科","27","389","78.3","0.195007800312012","6508832"
"1530","2015","江苏","南京邮电大学","文科","31","13968","62.12",NA,"6508832"
"1531","2015","江苏/北京","中国矿业大学","理科","118","43399","66.79","0.0354134165366615",NA
"1532","2015","江苏/北京","中国矿业大学","文科","9","13713","66.79","0.0354134165366615",NA
"1533","2015","江西","江西财经大学","文科","56","9325","62.24",NA,"1570859"
"1534","2015","江西","华东交通大学","理科","59",NA,"61.7",NA,"1570859"
"1535","2015","江西","江西财经大学","理科","90","27812","62.24",NA,"1570859"
"1536","2015","江西","南昌大学","理科","74","31370","63.94",NA,"1570859"
"1537","2015","江西","江西理工大学","理科","100",NA,"61.78",NA,"1570859"
"1538","2015","江西","南昌大学","文科","19","10330","63.94",NA,"1570859"
"1539","2015","江西","华东交通大学","文科","6","-","61.7",NA,"1570859"
"1540","2015","河北","华北电力大学(北京)","文科","11","7875",NA,NA,"2942115"
"1541","2015","河北","华北电力大学(北京)","理科","87","18325",NA,NA,"2942115"
"1542","2015","河北","东北大学秦皇岛分校","理科","67","50561",NA,NA,"2942115"
"1543","2015","河北","河北工业大学","理科","20","36125","62.98",NA,"2942115"
"1544","2015","河北","燕山大学","文科","6","-","63.09",NA,"2942115"
"1545","2015","河北","华北电力大学(保定)","理科","82","28571",NA,NA,"2942115"
"1546","2015","河北","华北电力大学(保定)","文科","6","14162",NA,NA,"2942115"
"1547","2015","河北","燕山大学","理科","54",NA,"63.09",NA,"2942115"
"1548","2015","河北","石家庄铁道大学","理科","13",NA,"61.81",NA,"2942115"
"1549","2015","河南","河南大学","理科","94",NA,"63.44",NA,"3493938"
"1550","2015","河南","河南大学","文科","56","-","63.44",NA,"3493938"
"1551","2015","河南","郑州大学","文科","14","10303","64.55","0.0628705148205928","3493938"
"1552","2015","河南","郑州大学","理科","46","34363","64.55","0.0628705148205928","3493938"
"1553","2015","浙江","浙江理工大学","文科","35","-","62.25",NA,"4015350"
"1554","2015","浙江","浙江大学","理科","86","468","80.45","0.26204368174727","4015350"
"1555","2015","浙江","浙江理工大学","理科","130","46796","62.25",NA,"4015350"
"1556","2015","浙江","浙江大学医学院","理科","20","6954",NA,NA,"4015350"
"1557","2015","浙江","浙江大学","文科","21","221","80.45","0.26204368174727","4015350"
"1558","2015","浙江","温州医科大学","理科","16","43380","62.13",NA,"4015350"
"1559","2015","海南","海南大学","理科","71","47001","63.44","0.0407176287051482","350072"
"1560","2015","海南","海南大学","文科","29","15008","63.44","0.0407176287051482","350072"
"1561","2015","湖北","武汉大学","理科","198","4680","80.72","0.301092043681747","2736704"
"1562","2015","湖北","华中农业大学","文科","16","12057","65.81","0.0379095163806552","2736704"
"1563","2015","湖北","武汉工程大学","理科","34","50820","61.79",NA,"2736704"
"1564","2015","湖北","华中师范大学","文科","44","4671","66.72","0.0858034321372855","2736704"
"1565","2015","湖北","中南财经政法大学","文科","113","2913","64.04","0.0580343213728549","2736704"
"1566","2015","湖北","武汉理工大学","理科","209","17939","65.15","0.04399375975039","2736704"
"1567","2015","湖北","武汉大学","文科","45","824","80.72","0.301092043681747","2736704"
"1568","2015","湖北","华中农业大学","理科","37","39622","65.81","0.0379095163806552","2736704"
"1569","2015","湖北","武汉理工大学","文科","18","8062","65.15","0.04399375975039","2736704"
"1570","2015","湖北","中南财经政法大学","理科","126","13739","64.04","0.0580343213728549","2736704"
"1571","2015","湖北","华中科技大学","文科","21","2822","74.27","0.13603744149766","2736704"
"1572","2015","湖北","华中科技大学","理科","157","7502","74.27","0.13603744149766","2736704"
"1573","2015","湖北","华中师范大学","理科","71","25961","66.72","0.0858034321372855","2736704"
"1574","2015","湖南","中南大学","理科","280","12009","72.28","0.0925117004680187","2704846"
"1575","2015","湖南","湘潭大学","文科","17","14314","63.28",NA,"2704846"
"1576","2015","湖南","湖南大学","理科","215","13532","67.92","0.0681747269890796","2704846"
"1577","2015","湖南","湘潭大学","理科","20","43922","63.28",NA,"2704846"
"1578","2015","湖南","中南林业科技大学","文科","6","-","62.15",NA,"2704846"
"1579","2015","湖南","中南林业科技大学","理科","94",NA,"62.15",NA,"2704846"
"1580","2015","湖南","长沙理工大学","文科","33","-","62.39",NA,"2704846"
"1581","2015","湖南","中南大学","文科","32","3573","72.28","0.0925117004680187","2704846"
"1582","2015","湖南","湖南师范大学","文科","33","9731","64.75","0.0471138845553822","2704846"
"1583","2015","湖南","湖南中医药大学","理科","3","30002","61.8",NA,"2704846"
"1584","2015","湖南","南华大学","理科","180",NA,"61.78",NA,"2704846"
"1585","2015","湖南","湖南师范大学","理科","39","30996","64.75","0.0471138845553822","2704846"
"1586","2015","湖南","湖南科技大学","文科","28","-","61.96",NA,"2704846"
"1587","2015","湖南","湖南农业大学","理科","130",NA,"62.61",NA,"2704846"
"1588","2015","湖南","湖南农业大学","文科","13","-","62.61",NA,"2704846"
"1589","2015","湖南","湖南大学","文科","26","3339","67.92","0.0681747269890796","2704846"
"1590","2015","湖南","长沙理工大学","理科","161",NA,"62.39",NA,"2704846"
"1591","2015","湖南","湖南科技大学","理科","72",NA,"61.96",NA,"2704846"
"1592","2015","甘肃","兰州大学","理科","80","24743","66.62","0.0550702028081123","683527"
"1593","2015","甘肃","兰州大学","文科","28","8886","66.62","0.0550702028081123","683527"
"1594","2015","福建","福建师范大学","文科","32","-","63.41","0.0365054602184087","2405576"
"1595","2015","福建","厦门大学","理科","107","6838","71.66","0.176287051482059","2405576"
"1596","2015","福建","华侨大学","文科","63","12864","62.16","0.0365054602184087","2405576"
"1597","2015","福建","福州大学","理科","20","26597","63.96",NA,"2405576"
"1598","2015","福建","厦门大学(中外合作办学专业)","理科","16","18074",NA,NA,"2405576"
"1599","2015","福建","厦门大学","文科","17","1419","71.66","0.176287051482059","2405576"
"1600","2015","福建","福州大学","文科","4","10068","63.96",NA,"2405576"
"1601","2015","福建","福建师范大学","理科","52",NA,"63.41","0.0365054602184087","2405576"
"1602","2015","福建","华侨大学","理科","166","47449","62.16","0.0365054602184087","2405576"
"1603","2015","福建","厦门大学(中外合作办学专业)","文科","10","4350",NA,NA,"2405576"
"1604","2015","苏州","中国人民大学(苏州校区)","文科","10","3054",NA,NA,NA
"1605","2015","苏州","中国人民大学(苏州校区)","理科","10","5744",NA,NA,NA
"1606","2015","贵州","贵州大学","文科","6","-","63.34",NA,"925101"
"1607","2015","贵州","贵州大学","理科","6","42863","63.34",NA,"925101"
"1608","2015","辽宁","中国医科大学","理科","25","29865","63.04",NA,"2862658"
"1609","2015","辽宁","大连理工大学(盘锦校区)","理科","15","40289",NA,NA,"2862658"
"1610","2015","辽宁","东北财经大学(中外合作办学专业)","理科","10",NA,NA,NA,"2862658"
"1611","2015","辽宁","大连海事大学","文科","17","10606","62.53",NA,"2862658"
"1612","2015","辽宁","东北财经大学(中外合作办学专业)","文科","10","-",NA,NA,"2862658"
"1613","2015","辽宁","辽宁大学","理科","14","49276","63.61",NA,"2862658"
"1614","2015","辽宁","辽宁大学","文科","30","14022","63.61",NA,"2862658"
"1615","2015","辽宁","东北大学","理科","114","20863","67","0.0357254290171607","2862658"
"1616","2015","辽宁","大连海事大学","理科","104","41528","62.53",NA,"2862658"
"1617","2015","辽宁","东北财经大学","理科","24","21436","62.69",NA,"2862658"
"1618","2015","辽宁","辽宁工程技术大学","理科","18",NA,"62.12",NA,"2862658"
"1619","2015","辽宁","沈阳药科大学","理科","6","44161","61.94",NA,"2862658"
"1620","2015","辽宁","东北财经大学","文科","16","5860","62.69",NA,"2862658"
"1621","2015","辽宁","大连理工大学","理科","52","12773","67.81","0.0361934477379095","2862658"
"1622","2015","辽宁","东北大学(中外合作办学专业)","理科","15",NA,NA,NA,"2862658"
"1623","2015","重庆","西南政法大学(中外合作办学专业)","文科","6","4827",NA,NA,"1426540"
"1624","2015","重庆","西南大学","文科","12","7265","65.15","0.0742589703588143","1426540"
"1625","2015","重庆","西南政法大学","理科","38","18321","62.9","0.0386895475819033","1426540"
"1626","2015","重庆","西南大学(荣昌校区)","文科","7","-",NA,NA,"1426540"
"1627","2015","重庆","重庆大学","文科","12","4017","67.26","0.0898595943837753","1426540"
"1628","2015","重庆","西南大学(荣昌校区)","理科","48",NA,NA,NA,"1426540"
"1629","2015","重庆","西南大学","理科","30","27205","65.15","0.0742589703588143","1426540"
"1630","2015","重庆","西南政法大学","文科","42","3166","62.9","0.0386895475819033","1426540"
"1631","2015","重庆","重庆大学","理科","104","13398","67.26","0.0898595943837753","1426540"
"1632","2015","重庆","西南政法大学(中外合作办学专业)","理科","4","19926",NA,NA,"1426540"
"1633","2015","陕西","长安大学","理科","90","37528","65.84",NA,"1768994"
"1634","2015","陕西","西北农林科技大学","文科","2","13633","65.14",NA,"1768994"
"1635","2015","陕西","西安外国语大学","理科","13","31659",NA,NA,"1768994"
"1636","2015","陕西","西安外国语大学","文科","12","8725",NA,NA,"1768994"
"1637","2015","陕西","西北工业大学","理科","41","14195","67.82","0.0463338533541342","1768994"
"1638","2015","陕西","西北大学","文科","8","-","66.67","0.0644305772230889","1768994"
"1639","2015","陕西","西安交通大学","文科","3","3670","72.13","0.109204368174727","1768994"
"1640","2015","陕西","西安理工大学","理科","36","50470","62.54",NA,"1768994"
"1641","2015","陕西","西北农林科技大学","理科","28","40075","65.14",NA,"1768994"
"1642","2015","陕西","陕西科技大学","理科","15",NA,"61.84",NA,"1768994"
"1643","2015","陕西","西北工业大学","文科","4","7643","67.82","0.0463338533541342","1768994"
"1644","2015","陕西","陕西师范大学","文科","41","12123","64.06","0.0394695787831513","1768994"
"1645","2015","陕西","西北大学","理科","12","30675","66.67","0.0644305772230889","1768994"
"1646","2015","陕西","西安交通大学","理科","44","6972","72.13","0.109204368174727","1768994"
"1647","2015","陕西","西安电子科技大学","理科","112","18201","64.5",NA,"1768994"
"1648","2015","陕西","西安建筑科技大学","理科","19","35464","62.64",NA,"1768994"
"1649","2015","陕西","陕西师范大学","理科","81","48352","64.06","0.0394695787831513","1768994"
"1650","2015","黑龙江","东北农业大学","理科","24",NA,"62.94",NA,"1503938"
"1651","2015","黑龙江","东北石油大学","理科","46",NA,"61.96",NA,"1503938"
"1652","2015","黑龙江","哈尔滨工程大学","理科","40","28261","64.9",NA,"1503938"
"1653","2015","黑龙江","东北农业大学","文科","6","-","62.94",NA,"1503938"
"1654","2015","黑龙江","哈尔滨理工大学","理科","121",NA,"62.33",NA,"1503938"
"1655","2015","黑龙江","石家庄铁道大学","理科","13",NA,"61.81",NA,"1503938"
"1656","2015","黑龙江","黑龙江大学","理科","61",NA,"63.23",NA,"1503938"
"1657","2015","黑龙江","哈尔滨工业大学","理科","75","10188","71.59","0.121840873634945","1503938"
"1658","2015","黑龙江","哈尔滨医科大学","文科","3","-","63.25",NA,"1503938"
"1659","2015","黑龙江","哈尔滨医科大学","理科","27","50691","63.25",NA,"1503938"
"1660","2015","黑龙江","东北林业大学","文科","6","-","63.42",NA,"1503938"
"1661","2015","黑龙江","黑龙江大学","文科","39","-","63.23",NA,"1503938"
"1662","2015","黑龙江","东北林业大学","理科","24",NA,"63.42",NA,"1503938"
